,bathrooms,bedrooms,price,price_type,square_feet,state
14052,2.0,2.0,1025.0,Monthly,950,NC
14053,1.0,1.0,1255.0,Monthly,856,FL
14054,1.0,2.0,1399.0,Monthly,860,CO
14055,2.0,2.0,1505.0,Monthly,1241,VA
14056,4.0,4.0,2259.0,Monthly,3443,NV
14057,1.5,2.0,2300.0,Monthly,1100,MA
14058,1.0,1.0,3745.0,Monthly,710,CA
14059,1.0,3.0,1531.0,Monthly,468,MA
14060,2.0,2.0,1399.0,Monthly,1102,NC
14061,1.0,1.0,1359.0,Monthly,790,MD
14062,1.0,1.0,1453.0,Monthly,650,CO
14063,2.0,2.0,1299.0,Monthly,1026,NV
14064,2.0,2.0,1765.0,Monthly,1087,MD
14065,2.0,3.0,1250.0,Monthly,1123,TX
14066,1.0,2.0,2250.0,Monthly,1000,CA
14067,2.0,2.0,751.0,Monthly,964,NC
14068,2.0,2.0,1920.0,Monthly,1048,MD
14069,2.0,2.0,751.0,Monthly,964,NC
14070,2.0,2.0,1329.0,Monthly,1219,NV
14071,1.0,1.0,600.0,Monthly,550,OH
14072,1.0,1.0,595.0,Monthly,600,OH
14073,2.0,3.0,1595.0,Monthly,1863,FL
14074,2.0,2.0,1270.0,Monthly,1202,NV
14075,1.0,1.0,1224.0,Monthly,776,TX
14076,2.0,2.0,1556.0,Monthly,910,CO
14077,1.0,1.0,965.0,Monthly,600,CO
14078,1.0,1.0,1005.0,Monthly,680,VA
14079,1.0,1.0,2295.0,Monthly,600,CA
14080,2.0,3.0,2750.0,Monthly,1100,MA
14081,1.0,3.0,2400.0,Monthly,900,MA
14082,2.0,3.0,1730.0,Monthly,1289,MD
14083,1.0,2.0,1305.0,Monthly,760,MD
14084,1.0,2.0,975.0,Monthly,639,NJ
14085,2.0,2.0,1680.0,Monthly,1121,CO
14086,1.0,1.0,1020.0,Monthly,850,VA
14087,2.0,2.0,2202.0,Monthly,1166,CO
14088,1.0,1.0,900.0,Monthly,640,TX
14089,2.0,2.0,1255.0,Monthly,846,FL
14090,1.0,1.0,2500.0,Monthly,615,MA
14091,1.5,2.0,1385.0,Monthly,985,MD
14092,2.0,2.0,1475.0,Monthly,945,CO
14093,1.0,1.0,1915.0,Monthly,745,NJ
14094,1.5,2.0,1175.0,Monthly,1100,VA
14095,1.0,2.0,1325.0,Monthly,760,MD
14096,2.0,2.0,1985.0,Monthly,1219,CO
14097,1.0,1.0,1725.0,Monthly,875,OH
14098,1.0,1.0,1434.0,Monthly,860,MD
14099,2.0,2.0,1199.0,Monthly,1121,NC
14100,1.0,1.0,990.0,Monthly,756,TX
14101,1.0,2.0,550.0,Monthly,843,OH
14102,1.0,1.0,880.0,Monthly,759,TX
14103,2.0,3.0,2500.0,Monthly,1300,MA
14104,2.0,2.0,2050.0,Monthly,1120,FL
14105,1.0,2.0,1600.0,Monthly,900,MA
14106,1.0,1.0,2850.0,Monthly,1018,VA
14107,1.5,2.0,840.0,Monthly,1026,OH
14108,1.0,2.0,1260.0,Monthly,899,MD
14109,1.0,2.0,803.0,Monthly,828,OH
14110,1.0,4.0,2650.0,Monthly,1386,MA
14111,1.0,1.0,1589.0,Monthly,760,CO
14112,1.5,3.0,1540.0,Monthly,1301,MD
14113,1.0,1.0,1246.0,Monthly,860,VA
14114,2.0,3.0,1256.0,Monthly,1160,VA
14115,1.0,1.0,840.0,Monthly,756,OH
14116,1.0,3.0,2400.0,Monthly,900,MA
14117,2.0,3.0,2172.0,Monthly,1609,TX
14118,1.0,1.0,1769.0,Monthly,809,CO
14119,1.0,2.0,1650.0,Monthly,695,MA
14120,2.0,2.0,885.0,Monthly,1020,NV
14121,1.5,2.0,1419.0,Monthly,1050,MD
14122,2.0,3.0,1046.0,Monthly,1456,NC
14123,1.0,1.0,1355.0,Monthly,896,TX
14124,1.0,1.0,3907.0,Monthly,744,CA
14125,1.0,2.0,2245.0,Monthly,480,CA
14126,2.0,2.0,3335.0,Monthly,1200,CA
14127,1.0,2.0,927.0,Monthly,500,CO
14128,1.0,3.0,2600.0,Monthly,1400,MA
14129,1.0,1.0,1090.0,Monthly,915,VA
14130,2.0,2.0,1545.0,Monthly,1287,OH
14131,1.0,1.0,1681.0,Monthly,783,MD
14132,1.0,1.0,1575.0,Monthly,766,CO
14133,1.0,1.0,1995.0,Monthly,650,NJ
14134,1.0,2.0,1576.0,Monthly,967,MD
14135,1.5,3.0,823.0,Monthly,1040,NC
14136,2.0,2.0,1405.0,Monthly,1400,VA
14137,1.0,1.0,865.0,Monthly,780,NC
14138,2.0,2.0,1410.0,Monthly,871,MD
14139,1.0,1.0,2560.0,Monthly,644,CA
14140,1.0,2.0,1643.0,Monthly,409,CA
14141,1.0,1.0,900.0,Monthly,689,NC
14142,2.0,3.0,1050.0,Monthly,1100,NC
14143,1.0,3.0,3200.0,Monthly,1000,MA
14144,1.0,4.0,3090.0,Monthly,1500,MA
14145,1.0,1.0,1123.0,Monthly,650,VA
14146,1.0,2.0,805.0,Monthly,864,OH
14147,1.0,2.0,1675.0,Monthly,900,MA
14148,2.0,2.0,2809.0,Monthly,1126,CO
14149,3.0,3.0,4684.0,Monthly,1763,CO
14150,1.0,1.0,1250.0,Monthly,636,NV
14151,2.0,2.0,2295.0,Monthly,800,CA
14152,2.0,2.0,1495.0,Monthly,1280,VA
14153,1.0,1.0,1215.0,Monthly,832,VA
14154,1.0,1.0,2911.0,Monthly,1444,CA
14155,1.0,1.0,1820.0,Monthly,730,CO
14156,2.0,2.0,1250.0,Monthly,1202,FL
14157,1.0,1.0,2300.0,Monthly,500,MA
14158,2.0,4.0,4950.0,Monthly,1200,MA
14159,2.0,2.0,3250.0,Monthly,1049,CA
14160,2.0,2.0,3550.0,Monthly,1085,NJ
14161,1.5,2.0,1081.0,Monthly,988,VA
14162,2.0,2.0,3390.0,Monthly,1042,CA
14163,1.0,1.0,1547.0,Monthly,584,CO
14164,1.0,1.0,1500.0,Monthly,800,ME
14165,1.0,1.0,3055.0,Monthly,782,MA
14166,2.0,2.0,848.0,Monthly,685,NC
14167,2.0,2.0,1323.0,Monthly,1097,VA
14168,2.0,2.0,2520.0,Monthly,1090,NJ
14169,1.0,1.0,1110.0,Monthly,777,FL
14170,1.0,2.0,2685.0,Monthly,1200,NJ
14171,1.0,1.0,2900.0,Monthly,700,MA
14172,1.0,2.0,639.0,Monthly,788,OH
14173,2.0,2.0,685.0,Monthly,980,NC
14174,1.0,2.0,2100.0,Monthly,1050,MA
14175,1.0,1.0,3051.0,Monthly,892,NJ
14176,2.0,2.0,1229.0,Monthly,1034,VA
14177,1.0,1.0,3655.0,Monthly,770,CA
14178,2.0,2.0,1370.0,Monthly,1026,VA
14179,1.5,2.0,575.0,Monthly,1000,NC
14180,2.0,2.0,3615.0,Monthly,1127,CA
14181,1.0,1.0,719.0,Monthly,800,NC
14182,2.0,2.0,659.0,Monthly,940,OH
14183,1.0,1.0,728.0,Monthly,696,NC
14184,2.0,2.0,1538.0,Monthly,1073,VA
14185,2.0,2.0,4015.0,Monthly,1134,NJ
14186,1.0,1.0,1053.0,Monthly,726,FL
14187,2.0,3.0,891.0,Monthly,1301,NC
14188,1.0,1.0,1150.0,Monthly,1000,MA
14189,1.0,1.0,1175.0,Monthly,344,NJ
14190,1.0,1.0,1125.0,Monthly,850,FL
14191,2.0,2.0,1495.0,Monthly,952,VA
14192,1.0,1.0,1932.0,Monthly,745,CA
14193,1.0,1.0,1539.0,Monthly,872,TX
14194,1.0,1.0,3285.0,Monthly,1028,CA
14195,2.0,2.0,760.0,Monthly,792,LA
14196,1.0,1.0,1667.0,Monthly,794,MA
14197,1.0,1.0,810.0,Monthly,900,LA
14198,1.0,2.0,2495.0,Monthly,633,CA
14199,1.0,2.0,695.0,Monthly,840,OH
14200,1.0,2.0,735.0,Monthly,950,VA
14201,1.0,1.0,1119.0,Monthly,739,FL
14202,1.0,2.0,969.0,Monthly,628,VA
14203,2.0,2.0,745.0,Monthly,786,NV
14204,1.0,1.0,1955.0,Monthly,1017,NJ
14205,1.0,1.0,550.0,Monthly,425,LA
14206,2.0,2.0,1673.0,Monthly,1138,NC
14207,2.0,2.0,1325.0,Monthly,1264,OH
14208,1.0,1.0,1939.0,Monthly,939,MA
14209,2.0,2.0,1395.0,Monthly,1145,FL
14210,2.0,3.0,1074.0,Monthly,1300,NC
14211,2.0,2.0,869.0,Monthly,1050,NC
14212,2.0,2.0,1250.0,Monthly,1275,FL
14213,1.0,1.0,3800.0,Monthly,950,CA
14214,2.0,2.0,1128.0,Monthly,1186,LA
14215,2.0,2.0,1269.0,Monthly,1000,FL
14216,1.0,1.0,1283.0,Monthly,748,VA
14217,2.0,2.0,860.0,Monthly,850,LA
14218,2.0,1.0,1500.0,Monthly,1095,NJ
14219,2.0,2.0,3040.0,Monthly,1075,CA
14220,1.0,2.0,1779.0,Monthly,924,MD
14221,2.0,2.0,1612.0,Monthly,948,WA
14222,1.0,1.0,1505.0,Monthly,857,NJ
14223,1.0,2.0,975.0,Monthly,888,CT
14224,2.0,3.0,1279.0,Monthly,1170,WA
14225,2.0,3.0,1495.0,Monthly,1608,TX
14226,1.0,1.0,955.0,Monthly,813,GA
14227,2.0,2.0,1463.0,Monthly,1142,GA
14228,1.0,1.0,1470.0,Monthly,640,MD
14229,2.0,3.0,2250.0,Monthly,1230,NJ
14230,2.0,2.0,1790.0,Monthly,1160,NJ
14231,1.0,1.0,575.0,Monthly,480,NC
14232,2.0,2.0,1920.0,Monthly,1079,WA
14233,2.0,2.0,2057.0,Monthly,1116,MD
14234,1.0,1.0,1525.0,Monthly,737,MD
14235,2.0,2.0,2355.0,Monthly,1372,NJ
14236,1.0,2.0,795.0,Monthly,950,PA
14237,1.0,1.0,1215.0,Monthly,900,GA
14238,1.0,1.0,1120.0,Monthly,900,CT
14239,1.0,2.0,1200.0,Monthly,1200,CT
14240,1.0,1.0,875.0,Monthly,637,OK
14241,2.0,2.0,1208.0,Monthly,926,TX
14242,1.0,2.0,1325.0,Monthly,825,MD
14243,2.0,2.0,1363.0,Monthly,1092,TX
14244,2.5,3.0,5900.0,Monthly,2326,CA
14245,2.0,2.0,1370.0,Monthly,1198,NC
14246,1.0,1.0,1600.0,Monthly,559,CA
14247,1.0,2.0,1195.0,Monthly,925,NJ
14248,2.0,2.0,1625.0,Monthly,1030,OK
14249,1.0,2.0,1350.0,Monthly,700,PA
14250,2.0,2.0,1690.0,Monthly,1030,OK
14251,1.0,2.0,1245.0,Monthly,919,MD
14252,1.0,1.0,1259.0,Monthly,688,OK
14253,1.0,1.0,1125.0,Monthly,581,OK
14254,1.0,1.0,1295.0,Monthly,892,GA
14255,1.0,1.0,889.0,Monthly,733,NC
14256,2.0,2.0,1278.0,Monthly,942,GA
14257,2.0,2.0,3776.0,Monthly,1097,CA
14259,1.0,1.0,919.0,Monthly,965,GA
14260,2.0,2.0,1315.0,Monthly,1089,TX
14261,1.0,1.0,1030.0,Monthly,810,GA
14262,2.0,3.0,1064.0,Monthly,1309,NC
14263,2.0,2.0,1309.0,Monthly,1199,OK
14264,2.0,4.0,1177.0,Monthly,1358,NC
14265,1.0,1.0,990.0,Monthly,885,NC
14266,2.0,2.0,2167.0,Monthly,1005,WA
14267,1.0,1.0,1295.0,Monthly,591,WA
14268,1.0,1.0,525.0,Monthly,475,PA
14269,1.0,1.0,914.0,Monthly,856,OK
14270,2.0,2.0,934.0,Monthly,1050,OK
14271,2.0,2.0,1149.0,Monthly,1186,NC
14272,2.0,3.0,1830.0,Monthly,1141,WA
14273,1.0,1.0,1957.0,Monthly,730,NJ
14274,1.0,1.0,1699.0,Monthly,669,WA
14275,1.0,2.0,998.0,Monthly,730,CT
14276,2.0,2.0,1399.0,Monthly,1203,TX
14277,1.0,2.0,765.0,Monthly,430,CT
14278,1.0,2.0,1000.0,Monthly,850,MD
14279,1.0,3.0,1445.0,Monthly,1600,PA
14280,2.5,3.0,4495.0,Monthly,1553,CA
14281,1.0,2.0,1155.0,Monthly,876,TX
14282,2.0,3.0,1698.0,Monthly,1470,PA
14283,1.0,1.0,1390.0,Monthly,668,MD
14284,1.0,1.0,792.0,Monthly,725,GA
14285,1.0,2.0,1549.0,Monthly,810,WA
14286,2.0,2.0,3104.0,Monthly,1237,NJ
14287,1.0,1.0,2350.0,Monthly,752,NJ
14288,2.0,3.0,1298.0,Monthly,1300,GA
14289,2.0,4.0,4600.0,Monthly,3333,CA
14290,1.0,2.0,1295.0,Monthly,1350,PA
14291,1.0,1.0,2745.0,Monthly,703,NJ
14292,1.0,1.0,2705.0,Monthly,817,NJ
14293,1.0,1.0,3129.0,Monthly,792,NJ
14294,2.0,3.0,3433.0,Monthly,1200,CA
14295,2.0,2.0,970.0,Monthly,1050,PA
14296,1.0,2.0,920.0,Monthly,902,PA
14297,1.0,2.0,1110.0,Monthly,960,CT
14298,2.0,2.0,1495.0,Monthly,1050,TX
14299,1.0,1.0,579.0,Monthly,550,OK
14300,1.0,1.0,980.0,Monthly,850,GA
14301,2.0,2.0,1875.0,Monthly,952,NJ
14302,1.0,3.0,1205.0,Monthly,1205,PA
14303,1.0,1.0,759.0,Monthly,694,TX
14304,1.0,1.0,850.0,Monthly,439,CT
14305,1.0,2.0,1137.0,Monthly,980,MD
14306,2.0,2.0,1524.0,Monthly,1187,OK
14307,2.0,2.0,850.0,Monthly,912,OK
14308,1.0,1.0,1419.0,Monthly,644,WA
14309,1.0,1.0,1142.0,Monthly,828,GA
14310,1.0,1.0,1289.0,Monthly,644,WA
14311,2.0,2.0,1185.0,Monthly,1100,GA
14312,2.0,2.0,2730.0,Monthly,1060,CA
14313,2.0,2.0,1514.0,Monthly,1056,MD
14314,1.0,1.0,875.0,Monthly,552,NJ
14315,1.0,1.0,882.0,Monthly,752,TX
14316,2.0,2.0,990.0,Monthly,1197,OK
14317,2.0,2.0,1600.0,Monthly,944,MD
14318,1.0,2.0,1535.0,Monthly,840,WA
14319,1.0,3.0,890.0,Monthly,900,PA
14320,2.0,3.0,1540.0,Monthly,1360,GA
14321,2.0,2.0,2930.0,Monthly,1044,NJ
14322,2.0,2.0,1165.0,Monthly,1107,GA
14323,2.0,3.0,1964.0,Monthly,1226,GA
14324,1.0,1.0,634.0,Monthly,770,OK
14325,1.0,2.0,1900.0,Monthly,680,NJ
14326,1.0,2.0,1325.0,Monthly,1125,NJ
14327,1.0,1.0,980.0,Monthly,850,NJ
14328,1.5,2.0,1080.0,Monthly,958,TX
14329,2.0,2.0,1357.0,Monthly,1001,TX
14330,2.0,2.0,1835.0,Monthly,1217,CT
14331,1.0,2.0,1725.0,Monthly,800,CA
14332,1.0,2.0,1055.0,Monthly,800,TX
14333,1.0,1.0,1940.0,Monthly,971,CT
14334,2.0,2.0,1293.0,Monthly,954,TX
14335,1.5,2.0,1345.0,Monthly,961,NJ
14336,2.0,2.0,1692.0,Monthly,1062,TX
14337,1.0,1.0,986.0,Monthly,735,TX
14338,1.0,1.0,1035.0,Monthly,750,TX
14339,2.0,2.0,1950.0,Monthly,1153,MD
14340,2.0,2.0,1098.0,Monthly,958,GA
14341,1.0,1.0,1610.0,Monthly,761,WA
14342,1.0,2.0,615.0,Monthly,865,PA
14343,1.0,1.0,1975.0,Monthly,927,CT
14344,1.0,1.0,990.0,Monthly,615,OK
14345,2.0,2.0,1350.0,Monthly,939,OK
14346,1.0,1.0,1196.0,Monthly,800,GA
14347,1.0,1.0,1530.0,Monthly,650,WA
14348,1.0,1.0,1179.0,Monthly,868,NJ
14349,1.0,1.0,1535.0,Monthly,650,WA
14350,1.0,3.0,1580.0,Monthly,506,WA
14351,1.0,1.0,830.0,Monthly,808,NC
14352,1.0,1.0,830.0,Monthly,808,NC
14353,1.0,1.0,1700.0,Monthly,700,WA
14354,2.0,2.0,1350.0,Monthly,939,OK
14355,1.0,2.0,1345.0,Monthly,1050,MD
14356,1.5,2.0,2350.0,Monthly,1012,CA
14357,2.0,2.0,2350.0,Monthly,1200,CA
14358,1.0,2.0,1565.0,Monthly,1050,MD
14359,2.0,4.0,1395.0,Monthly,1568,OK
14360,1.0,2.0,1560.0,Monthly,884,WA
14361,2.0,2.0,1405.0,Monthly,1023,CT
14362,2.0,3.0,695.0,Monthly,1024,OK
14363,1.0,2.0,1180.0,Monthly,832,NJ
14364,1.0,1.0,1300.0,Monthly,634,CA
14365,1.0,1.0,1510.0,Monthly,874,NJ
14366,1.0,1.0,955.0,Monthly,790,TX
14367,2.0,2.0,1237.0,Monthly,1084,NC
14368,2.0,2.0,1675.0,Monthly,1383,NJ
14369,2.0,2.0,1800.0,Monthly,1410,NJ
14370,2.5,2.0,2010.0,Monthly,1300,CT
14371,1.0,1.0,1594.0,Monthly,780,WA
14372,1.0,2.0,1159.0,Monthly,833,NJ
14373,1.0,2.0,1550.0,Monthly,596,CA
14374,1.0,2.0,1309.0,Monthly,833,NJ
14375,1.0,1.0,1028.0,Monthly,761,TX
14376,1.0,1.0,1690.0,Monthly,770,MD
14377,1.0,1.0,1350.0,Monthly,810,CT
14378,1.0,1.0,940.0,Monthly,797,OK
14379,1.0,1.0,1095.0,Monthly,786,NC
14380,1.5,1.0,1792.0,Monthly,949,MD
14381,2.0,2.0,2242.0,Monthly,1200,MD
14382,1.0,1.0,1208.0,Monthly,761,TX
14383,1.0,2.0,2684.0,Monthly,685,NJ
14384,1.0,2.0,1090.0,Monthly,1131,GA
14385,1.0,1.0,1429.0,Monthly,734,MD
14386,1.0,2.0,940.0,Monthly,836,PA
14387,1.0,1.0,927.0,Monthly,870,NC
14388,2.0,2.0,1825.0,Monthly,1184,CT
14389,1.0,1.0,925.0,Monthly,846,OK
14390,2.0,3.0,2165.0,Monthly,1105,WA
14391,1.0,1.0,1500.0,Monthly,781,CA
14392,2.0,2.0,2100.0,Monthly,1350,CT
14393,2.0,3.0,1010.0,Monthly,1130,OK
14394,1.0,1.0,1405.0,Monthly,720,NJ
14395,2.0,3.0,1912.0,Monthly,1166,CT
14396,2.0,2.0,1084.0,Monthly,1145,NC
14397,1.0,1.0,1014.0,Monthly,740,TX
14398,2.0,2.0,1840.0,Monthly,964,WA
14399,1.0,1.0,1497.0,Monthly,1434,NJ
14400,5.5,5.0,30000.0,Monthly,5872,CO
14401,1.0,1.0,1080.0,Monthly,799,NC
14402,1.0,2.0,1475.0,Monthly,820,WA
14403,1.0,1.0,907.0,Monthly,663,TX
14404,1.0,1.0,909.0,Monthly,656,GA
14405,1.0,2.0,1159.0,Monthly,912,TX
14406,1.0,1.0,877.0,Monthly,663,TX
14407,1.0,2.0,2400.0,Monthly,810,CA
14408,1.0,1.0,1352.0,Monthly,700,WA
14409,1.0,1.0,1060.0,Monthly,770,MD
14410,2.0,2.0,1120.0,Monthly,1180,GA
14411,2.0,2.0,2395.0,Monthly,1100,CA
14412,2.0,2.0,1297.0,Monthly,937,TX
14413,1.0,1.0,1150.0,Monthly,587,WA
14414,2.0,3.0,1315.0,Monthly,1435,GA
14415,2.0,2.0,1768.0,Monthly,1149,NJ
14416,1.0,1.0,825.0,Monthly,680,TX
14417,1.0,2.0,925.0,Monthly,786,TX
14418,1.0,1.0,1220.0,Monthly,714,MD
14419,1.0,1.0,1055.0,Monthly,741,MD
14420,2.0,2.0,1789.0,Monthly,1149,NJ
14421,2.0,2.0,1719.0,Monthly,1149,NJ
14422,1.0,1.0,1025.0,Monthly,725,TX
14423,2.0,2.0,1575.0,Monthly,1208,TX
14424,1.0,1.0,584.0,Monthly,550,OH
14425,1.0,1.0,2833.0,Monthly,1075,CA
14426,2.0,2.0,2286.0,Monthly,1206,WA
14427,1.0,3.0,1290.0,Monthly,898,MD
14428,2.0,3.0,2443.0,Monthly,1322,NJ
14429,1.0,1.0,954.0,Monthly,674,TX
14430,1.0,1.0,650.0,Monthly,1000,VT
14431,1.0,1.0,1183.0,Monthly,676,GA
14432,1.5,3.0,845.0,Monthly,964,CO
14433,2.0,2.0,1848.0,Monthly,950,WA
14434,1.5,2.0,1660.0,Monthly,1002,MD
14435,1.0,1.0,725.0,Monthly,676,OH
14436,2.0,2.0,1538.0,Monthly,1142,NJ
14437,2.0,2.0,1394.0,Monthly,961,TX
14438,1.0,2.0,800.0,Monthly,848,OH
14439,2.0,3.0,1700.0,Monthly,1425,CO
14440,2.0,2.0,979.0,Monthly,944,OH
14441,2.0,2.0,988.0,Monthly,1008,TX
14442,1.0,1.0,1009.0,Monthly,880,GA
14443,1.0,1.0,1070.0,Monthly,672,TX
14444,1.0,1.0,1055.0,Monthly,800,TX
14445,2.0,2.0,1113.0,Monthly,1008,TX
14446,1.0,1.0,1030.0,Monthly,625,TX
14447,2.0,2.0,1150.0,Monthly,1100,OH
14448,1.0,2.0,3167.0,Monthly,1136,WA
14449,1.0,2.0,1586.0,Monthly,858,NJ
14450,2.0,2.0,1200.0,Monthly,1022,GA
14451,2.0,3.0,1529.0,Monthly,1234,TX
14452,1.0,1.0,1315.0,Monthly,774,MD
14453,2.0,2.0,1434.0,Monthly,1033,CO
14454,1.0,2.0,1200.0,Monthly,1200,NH
14455,2.0,2.0,2425.0,Monthly,988,CA
14456,2.0,2.0,1550.0,Monthly,1142,CO
14457,2.0,2.0,1178.0,Monthly,1448,NC
14458,2.0,3.0,1432.0,Monthly,1180,TX
14459,2.0,2.0,1680.0,Monthly,1120,WA
14460,1.0,2.0,1900.0,Monthly,775,CA
14461,1.0,1.0,2162.0,Monthly,1052,MD
14462,1.0,2.0,1650.0,Monthly,1100,NH
14463,2.0,2.0,1750.0,Monthly,1120,WA
14464,1.0,2.0,800.0,Monthly,950,OH
14465,1.5,2.0,2195.0,Monthly,1125,CA
14466,1.0,2.0,1724.0,Monthly,864,WA
14467,1.5,1.0,792.0,Monthly,925,OH
14468,2.0,2.0,1045.0,Monthly,1200,OH
14469,1.0,1.0,980.0,Monthly,650,NJ
14470,1.0,1.0,1852.0,Monthly,861,MD
14471,1.5,2.0,710.0,Monthly,1073,OH
14472,2.0,3.0,1637.0,Monthly,1339,CO
14473,1.0,2.0,620.0,Monthly,856,OH
14474,2.0,3.0,1710.0,Monthly,1306,TX
14475,1.0,1.0,1570.0,Monthly,911,MD
14476,1.0,1.0,1326.0,Monthly,500,WA
14477,2.0,2.0,1540.0,Monthly,1191,TX
14478,1.0,1.0,1256.0,Monthly,776,NC
14479,1.0,2.0,620.0,Monthly,856,OH
14480,1.0,2.0,1595.0,Monthly,776,CA
14481,1.0,2.0,1655.0,Monthly,1330,NJ
14482,2.0,2.0,1437.0,Monthly,935,WA
14483,2.0,2.0,2655.0,Monthly,1000,NJ
14484,2.0,3.0,4435.0,Monthly,1318,NJ
14485,1.0,1.0,1258.0,Monthly,816,CO
14486,1.0,1.0,981.0,Monthly,795,TX
14487,2.0,2.0,1092.0,Monthly,1105,TX
14488,2.0,3.0,2783.0,Monthly,1267,MD
14489,1.0,1.0,1275.0,Monthly,784,CO
14490,2.0,2.0,2500.0,Monthly,1375,NJ
14491,1.0,1.0,1065.0,Monthly,630,CO
14492,3.0,3.0,2999.0,Monthly,1378,MD
14493,1.0,2.0,2200.0,Monthly,1120,NH
14494,2.0,2.0,1195.0,Monthly,870,NH
14495,1.0,1.0,1825.0,Monthly,702,MD
14496,2.0,2.0,2460.0,Monthly,702,NH
14497,2.0,3.0,1314.0,Monthly,1416,NC
14498,1.0,1.0,1588.0,Monthly,725,MD
14499,1.0,1.0,955.0,Monthly,955,GA
14500,1.0,1.0,900.0,Monthly,708,TX
14501,1.0,1.0,1284.0,Monthly,825,CO
14502,1.0,1.0,1280.0,Monthly,835,MD
14503,1.0,1.0,539.0,Monthly,630,OH
14504,1.0,2.0,850.0,Monthly,660,NH
14505,1.0,1.0,1280.0,Monthly,790,MD
14506,2.0,2.0,2130.0,Monthly,900,CA
14507,1.0,1.0,845.0,Monthly,624,TX
14508,2.0,2.0,1050.0,Monthly,972,TX
14509,2.0,2.0,1095.0,Monthly,1154,GA
14510,1.0,1.0,1249.0,Monthly,759,CO
14511,2.0,2.0,660.0,Monthly,783,OH
14512,1.0,1.0,1035.0,Monthly,740,CO
14513,1.0,1.0,990.0,Monthly,694,CO
14514,1.0,1.0,1575.0,Monthly,927,NJ
14515,2.0,2.0,1357.0,Monthly,1145,NC
14516,1.0,2.0,1085.0,Monthly,856,TX
14517,1.0,1.0,950.0,Monthly,550,CO
14518,1.0,1.0,1245.0,Monthly,674,WA
14519,1.0,2.0,1155.0,Monthly,853,CO
14520,2.0,2.0,1862.0,Monthly,1205,MD
14521,1.0,2.0,1100.0,Monthly,1000,NH
14522,1.0,2.0,1045.0,Monthly,943,GA
14523,1.0,1.0,755.0,Monthly,560,TX
14524,2.0,2.0,1611.0,Monthly,1215,MD
14525,1.0,2.0,870.0,Monthly,840,NC
14526,2.5,4.0,2800.0,Monthly,2000,MD
14527,2.0,2.0,1088.0,Monthly,1197,GA
14528,2.0,2.0,1250.0,Monthly,960,CO
14529,1.5,2.0,2107.0,Monthly,1116,CA
14530,1.0,2.0,1025.0,Monthly,917,TX
14531,1.0,2.0,1500.0,Monthly,670,CA
14532,1.0,1.0,2066.0,Monthly,1101,WA
14533,2.0,2.0,2100.0,Monthly,1675,MD
14534,1.0,1.0,1599.0,Monthly,696,WA
14535,2.0,2.0,2731.0,Monthly,1104,WA
14536,1.0,2.0,1130.0,Monthly,825,NH
14537,1.0,1.0,1040.0,Monthly,300,NC
14538,1.0,1.0,1890.0,Monthly,726,WA
14539,2.0,2.0,1200.0,Monthly,925,NH
14540,1.0,3.0,1395.0,Monthly,1594,NH
14541,1.0,1.0,1701.0,Monthly,600,WA
14542,2.0,2.0,1090.0,Monthly,988,TX
14543,1.5,2.0,1250.0,Monthly,935,MD
14544,1.0,2.0,950.0,Monthly,950,CO
14545,1.0,1.0,1199.0,Monthly,633,NH
14546,1.0,2.0,1299.0,Monthly,833,NH
14547,1.0,1.0,1801.0,Monthly,726,WA
14548,2.0,2.0,1020.0,Monthly,1058,NC
14549,1.0,1.0,1830.0,Monthly,726,WA
14550,1.0,1.0,930.0,Monthly,600,TX
14551,2.0,2.0,760.0,Monthly,972,OH
14552,1.0,2.0,1405.0,Monthly,800,CA
14553,1.0,1.0,1079.0,Monthly,468,NH
14554,2.0,3.0,1500.0,Monthly,1125,MD
14555,2.0,2.0,1220.0,Monthly,957,TX
14556,1.0,2.0,889.0,Monthly,960,NC
14557,2.0,2.0,1325.0,Monthly,1200,MD
14558,1.0,1.0,1375.0,Monthly,644,CA
14559,2.0,3.0,3024.0,Monthly,1226,WA
14560,2.0,2.0,2725.0,Monthly,1176,NJ
14561,2.0,3.0,2989.0,Monthly,1226,WA
14562,1.0,2.0,1520.0,Monthly,990,NH
14563,1.0,2.0,1380.0,Monthly,990,NH
14565,1.0,1.0,1120.0,Monthly,695,MD
14566,1.0,2.0,1156.0,Monthly,512,WA
14567,1.0,2.0,950.0,Monthly,950,GA
14568,2.0,2.0,1245.0,Monthly,957,TX
14569,2.0,2.0,1608.0,Monthly,1117,GA
14570,1.0,2.0,800.0,Monthly,850,CO
14571,1.0,1.0,1259.0,Monthly,878,GA
14572,2.0,2.0,2300.0,Monthly,1003,NJ
14573,1.0,1.0,1000.0,Monthly,522,NH
14574,2.0,2.0,1580.0,Monthly,1254,GA
14575,1.0,1.0,665.0,Monthly,504,CO
14576,2.0,2.0,1260.0,Monthly,954,TX
14577,2.0,2.0,1155.0,Monthly,1096,OH
14578,1.0,1.0,1770.0,Monthly,658,NH
14579,1.0,1.0,2460.0,Monthly,1034,NJ
14580,1.5,2.0,1425.0,Monthly,570,NH
14581,2.0,3.0,1860.0,Monthly,1200,WA
14582,2.0,3.0,1380.0,Monthly,1264,OH
14583,1.0,2.0,1025.0,Monthly,760,CO
14584,1.0,2.0,800.0,Monthly,900,CO
